strategy,ts_code,params,return_pct,sharpe_ratio,max_drawdown_pct,win_rate_pct,num_trades,avg_trade_duration
loss_protection,159399.SZ,"max_losses=2, pause_bars=10",13.395867899999994,1.861399835442443,-4.966510419758774,100.0,2,73 days
loss_protection,159399.SZ,"max_losses=2, pause_bars=15",13.395867899999994,1.861399835442443,-4.966510419758774,100.0,2,73 days
loss_protection,159399.SZ,"max_losses=3, pause_bars=5",13.395867899999994,1.861399835442443,-4.966510419758774,100.0,2,73 days
loss_protection,159399.SZ,"max_losses=3, pause_bars=10",13.395867899999994,1.861399835442443,-4.966510419758774,100.0,2,73 days
loss_protection,159399.SZ,"max_losses=3, pause_bars=15",13.395867899999994,1.861399835442443,-4.966510419758774,100.0,2,73 days
loss_protection,159399.SZ,"max_losses=4, pause_bars=5",13.395867899999994,1.861399835442443,-4.966510419758774,100.0,2,73 days
loss_protection,159399.SZ,"max_losses=4, pause_bars=10",13.395867899999994,1.861399835442443,-4.966510419758774,100.0,2,73 days
loss_protection,159399.SZ,"max_losses=4, pause_bars=15",13.395867899999994,1.861399835442443,-4.966510419758774,100.0,2,73 days
combined,159399.SZ,"trailing_stop_pct=0.05, max_losses=3, pause_bars=10",13.395867899999994,1.861399835442443,-4.966510419758774,100.0,2,73 days
base,159201.SZ,"n1=10, n2=20",10.490679220000075,1.083492561971319,-6.683662159999981,42.857142857142854,7,27 days
trailing_stop,159201.SZ,trailing_stop_pct=0.03,18.13559232000005,2.3251308010994967,-4.40022679504578,66.66666666666666,3,46 days
trailing_stop,159201.SZ,trailing_stop_pct=0.05,20.47546446000002,2.5121871540730187,-3.276288438247965,66.66666666666666,3,50 days
trailing_stop,159201.SZ,trailing_stop_pct=0.07,20.47546446000002,2.5121871540730187,-3.276288438247965,66.66666666666666,3,50 days
loss_protection,159201.SZ,"max_losses=2, pause_bars=5",20.47546446000002,2.5121871540730187,-3.276288438247965,66.66666666666666,3,50 days
loss_protection,159201.SZ,"max_losses=2, pause_bars=10",20.47546446000002,2.5121871540730187,-3.276288438247965,66.66666666666666,3,50 days
loss_protection,159201.SZ,"max_losses=2, pause_bars=15",20.47546446000002,2.5121871540730187,-3.276288438247965,66.66666666666666,3,50 days
loss_protection,159201.SZ,"max_losses=3, pause_bars=5",20.47546446000002,2.5121871540730187,-3.276288438247965,66.66666666666666,3,50 days
loss_protection,159201.SZ,"max_losses=3, pause_bars=10",20.47546446000002,2.5121871540730187,-3.276288438247965,66.66666666666666,3,50 days
loss_protection,159201.SZ,"max_losses=3, pause_bars=15",20.47546446000002,2.5121871540730187,-3.276288438247965,66.66666666666666,3,50 days
loss_protection,159201.SZ,"max_losses=4, pause_bars=5",20.47546446000002,2.5121871540730187,-3.276288438247965,66.66666666666666,3,50 days
loss_protection,159201.SZ,"max_losses=4, pause_bars=10",20.47546446000002,2.5121871540730187,-3.276288438247965,66.66666666666666,3,50 days
loss_protection,159201.SZ,"max_losses=4, pause_bars=15",20.47546446000002,2.5121871540730187,-3.276288438247965,66.66666666666666,3,50 days
combined,159201.SZ,"trailing_stop_pct=0.05, max_losses=3, pause_bars=10",20.47546446000002,2.5121871540730187,-3.276288438247965,66.66666666666666,3,50 days
base,588870.SH,"n1=10, n2=20",48.43781318000001,1.5539218008927123,-11.88093311666597,71.42857142857143,7,33 days
trailing_stop,588870.SH,trailing_stop_pct=0.03,4.446828560000049,0.4475207691194873,-9.420760267953865,33.33333333333333,3,27 days
trailing_stop,588870.SH,trailing_stop_pct=0.05,29.381860860000053,1.3777675886418423,-9.42100892219353,33.33333333333333,3,38 days
trailing_stop,588870.SH,trailing_stop_pct=0.07,25.146506140000017,1.203764533133795,-11.555426630256582,66.66666666666666,3,39 days
loss_protection,588870.SH,"max_losses=2, pause_bars=5",39.06139282,1.5473630979639412,-10.144725624646867,66.66666666666666,3,47 days
loss_protection,588870.SH,"max_losses=2, pause_bars=10",39.06139282,1.5473630979639412,-10.144725624646867,66.66666666666666,3,47 days
loss_protection,588870.SH,"max_losses=2, pause_bars=15",39.06139282,1.5473630979639412,-10.144725624646867,66.66666666666666,3,47 days
loss_protection,588870.SH,"max_losses=3, pause_bars=5",39.06139282,1.5473630979639412,-10.144725624646867,66.66666666666666,3,47 days
loss_protection,588870.SH,"max_losses=3, pause_bars=10",39.06139282,1.5473630979639412,-10.144725624646867,66.66666666666666,3,47 days
loss_protection,588870.SH,"max_losses=3, pause_bars=15",39.06139282,1.5473630979639412,-10.144725624646867,66.66666666666666,3,47 days
loss_protection,588870.SH,"max_losses=4, pause_bars=5",39.06139282,1.5473630979639412,-10.144725624646867,66.66666666666666,3,47 days
loss_protection,588870.SH,"max_losses=4, pause_bars=10",39.06139282,1.5473630979639412,-10.144725624646867,66.66666666666666,3,47 days
loss_protection,588870.SH,"max_losses=4, pause_bars=15",39.06139282,1.5473630979639412,-10.144725624646867,66.66666666666666,3,47 days
combined,588870.SH,"trailing_stop_pct=0.05, max_losses=3, pause_bars=10",29.381860860000053,1.3777675886418423,-9.42100892219353,33.33333333333333,3,38 days
base,159366.SZ,"n1=10, n2=20",42.958419079999985,2.288594953173586,-5.685797629391953,100.0,2,46 days
trailing_stop,159366.SZ,trailing_stop_pct=0.03,17.054276879999996,2.7593299459841467,-3.5610552654124827,100.0,1,28 days
trailing_stop,159366.SZ,trailing_stop_pct=0.05,20.76535984,1.9804108173644632,-5.858986690427237,100.0,1,52 days
trailing_stop,159366.SZ,trailing_stop_pct=0.07,30.04306724,2.137281846552633,-5.685955267388287,100.0,1,84 days
loss_protection,159366.SZ,"max_losses=2, pause_bars=5",30.04306724,2.137281846552633,-5.685955267388287,100.0,1,84 days
loss_protection,159366.SZ,"max_losses=2, pause_bars=10",30.04306724,2.137281846552633,-5.685955267388287,100.0,1,84 days
loss_protection,159366.SZ,"max_losses=2, pause_bars=15",30.04306724,2.137281846552633,-5.685955267388287,100.0,1,84 days
loss_protection,159366.SZ,"max_losses=3, pause_bars=5",30.04306724,2.137281846552633,-5.685955267388287,100.0,1,84 days
loss_protection,159366.SZ,"max_losses=3, pause_bars=10",30.04306724,2.137281846552633,-5.685955267388287,100.0,1,84 days
loss_protection,159366.SZ,"max_losses=3, pause_bars=15",30.04306724,2.137281846552633,-5.685955267388287,100.0,1,84 days
loss_protection,159366.SZ,"max_losses=4, pause_bars=5",30.04306724,2.137281846552633,-5.685955267388287,100.0,1,84 days
loss_protection,159366.SZ,"max_losses=4, pause_bars=10",30.04306724,2.137281846552633,-5.685955267388287,100.0,1,84 days
loss_protection,159366.SZ,"max_losses=4, pause_bars=15",30.04306724,2.137281846552633,-5.685955267388287,100.0,1,84 days
combined,159366.SZ,"trailing_stop_pct=0.05, max_losses=3, pause_bars=10",20.76535984,1.9804108173644632,-5.858986690427237,100.0,1,52 days
base,589010.SH,"n1=10, n2=20",24.619414199999937,1.0557297467535627,-19.868645574433685,42.857142857142854,7,24 days
trailing_stop,589010.SH,trailing_stop_pct=0.03,4.432536999999993,0.5298052242905514,-8.621033302127024,66.66666666666666,3,18 days
trailing_stop,589010.SH,trailing_stop_pct=0.05,34.25130637999997,1.8229400323420029,-9.390577573022107,66.66666666666666,3,26 days
trailing_stop,589010.SH,trailing_stop_pct=0.07,28.40907495999994,1.562763063938496,-13.333639498636307,66.66666666666666,3,27 days
loss_protection,589010.SH,"max_losses=2, pause_bars=5",28.965248199999948,1.3548351343180496,-13.373523643706598,66.66666666666666,3,33 days
loss_protection,589010.SH,"max_losses=2, pause_bars=10",28.965248199999948,1.3548351343180496,-13.373523643706598,66.66666666666666,3,33 days
loss_protection,589010.SH,"max_losses=2, pause_bars=15",28.965248199999948,1.3548351343180496,-13.373523643706598,66.66666666666666,3,33 days
loss_protection,589010.SH,"max_losses=3, pause_bars=5",28.965248199999948,1.3548351343180496,-13.373523643706598,66.66666666666666,3,33 days
loss_protection,589010.SH,"max_losses=3, pause_bars=10",28.965248199999948,1.3548351343180496,-13.373523643706598,66.66666666666666,3,33 days
loss_protection,589010.SH,"max_losses=3, pause_bars=15",28.965248199999948,1.3548351343180496,-13.373523643706598,66.66666666666666,3,33 days
loss_protection,589010.SH,"max_losses=4, pause_bars=5",28.965248199999948,1.3548351343180496,-13.373523643706598,66.66666666666666,3,33 days
loss_protection,589010.SH,"max_losses=4, pause_bars=10",28.965248199999948,1.3548351343180496,-13.373523643706598,66.66666666666666,3,33 days
loss_protection,589010.SH,"max_losses=4, pause_bars=15",28.965248199999948,1.3548351343180496,-13.373523643706598,66.66666666666666,3,33 days
combined,589010.SH,"trailing_stop_pct=0.05, max_losses=3, pause_bars=10",34.25130637999997,1.8229400323420029,-9.390577573022107,66.66666666666666,3,26 days
base,159922.SZ,"n1=10, n2=20",84.23282916,0.5691595384470125,-11.230734712699576,50.0,16,39 days
trailing_stop,159922.SZ,trailing_stop_pct=0.03,25.838095399999965,0.9361870267130772,-8.53571903287309,62.5,8,28 days
trailing_stop,159922.SZ,trailing_stop_pct=0.05,20.329974739999997,0.7381835622600162,-10.810304454943974,50.0,8,31 days
trailing_stop,159922.SZ,trailing_stop_pct=0.07,29.01749428000001,0.9189907756466495,-8.84663547451322,62.5,8,37 days
loss_protection,159922.SZ,"max_losses=2, pause_bars=5",30.94864311999998,0.8635741813982664,-11.195236682812181,62.5,8,44 days
loss_protection,159922.SZ,"max_losses=2, pause_bars=10",30.94864311999998,0.8635741813982664,-11.195236682812181,62.5,8,44 days
loss_protection,159922.SZ,"max_losses=2, pause_bars=15",30.94864311999998,0.8635741813982664,-11.195236682812181,62.5,8,44 days
loss_protection,159922.SZ,"max_losses=3, pause_bars=5",30.94864311999998,0.8635741813982664,-11.195236682812181,62.5,8,44 days
loss_protection,159922.SZ,"max_losses=3, pause_bars=10",30.94864311999998,0.8635741813982664,-11.195236682812181,62.5,8,44 days
loss_protection,159922.SZ,"max_losses=3, pause_bars=15",30.94864311999998,0.8635741813982664,-11.195236682812181,62.5,8,44 days
loss_protection,159922.SZ,"max_losses=4, pause_bars=5",30.94864311999998,0.8635741813982664,-11.195236682812181,62.5,8,44 days
loss_protection,159922.SZ,"max_losses=4, pause_bars=10",30.94864311999998,0.8635741813982664,-11.195236682812181,62.5,8,44 days
loss_protection,159922.SZ,"max_losses=4, pause_bars=15",30.94864311999998,0.8635741813982664,-11.195236682812181,62.5,8,44 days
combined,159922.SZ,"trailing_stop_pct=0.05, max_losses=3, pause_bars=10",20.329974739999997,0.7381835622600162,-10.810304454943974,50.0,8,31 days
base,563800.SH,"n1=10, n2=20",21.701024340000004,1.255348884339655,-7.440817268704636,55.55555555555556,9,35 days
trailing_stop,563800.SH,trailing_stop_pct=0.03,14.820760680000003,1.591764832620129,-5.141366136105763,75.0,4,41 days
trailing_stop,563800.SH,trailing_stop_pct=0.05,19.61530157999998,1.6526814299938684,-5.590728683242574,75.0,4,53 days
trailing_stop,563800.SH,trailing_stop_pct=0.07,21.437187599999994,1.7622957644753894,-5.141366136105763,75.0,4,54 days
loss_protection,563800.SH,"max_losses=2, pause_bars=5",21.437187599999994,1.7622957644753894,-5.141366136105763,75.0,4,54 days
loss_protection,563800.SH,"max_losses=2, pause_bars=10",21.437187599999994,1.7622957644753894,-5.141366136105763,75.0,4,54 days
loss_protection,563800.SH,"max_losses=2, pause_bars=15",21.437187599999994,1.7622957644753894,-5.141366136105763,75.0,4,54 days
loss_protection,563800.SH,"max_losses=3, pause_bars=5",21.437187599999994,1.7622957644753894,-5.141366136105763,75.0,4,54 days
loss_protection,563800.SH,"max_losses=3, pause_bars=10",21.437187599999994,1.7622957644753894,-5.141366136105763,75.0,4,54 days
loss_protection,563800.SH,"max_losses=3, pause_bars=15",21.437187599999994,1.7622957644753894,-5.141366136105763,75.0,4,54 days
loss_protection,563800.SH,"max_losses=4, pause_bars=5",21.437187599999994,1.7622957644753894,-5.141366136105763,75.0,4,54 days
loss_protection,563800.SH,"max_losses=4, pause_bars=10",21.437187599999994,1.7622957644753894,-5.141366136105763,75.0,4,54 days
loss_protection,563800.SH,"max_losses=4, pause_bars=15",21.437187599999994,1.7622957644753894,-5.141366136105763,75.0,4,54 days
combined,563800.SH,"trailing_stop_pct=0.05, max_losses=3, pause_bars=10",19.61530157999998,1.6526814299938684,-5.590728683242574,75.0,4,53 days
base,159608.SZ,"n1=10, n2=20",17.514511759999916,0.26708745572990955,-31.58014203887084,44.44444444444444,18,36 days
trailing_stop,159608.SZ,trailing_stop_pct=0.03,-9.19852525999995,-0.3321052953794025,-16.26127420170006,30.0,10,17 days
trailing_stop,159608.SZ,trailing_stop_pct=0.05,11.980643540000036,0.3136931332472532,-16.66573559485326,40.0,10,23 days
