ts_code,strategy,return_pct,sharpe_ratio,max_drawdown_pct,win_rate_pct,num_trades,avg_trade_duration,exposure_time_pct,optimized_fast_period,optimized_slow_period,optimized_signal_period,max_consecutive_losses,pause_bars,trailing_stop_pct
159566.SZ,combined,54.36772170000002,1.2696091657197492,-12.369707163510945,52.94117647058824,17,17 days 00:00:00,51.42857142857142,14,40,14,4,5,0.03
159783.SZ,combined,106.16263664000003,1.1477397380473253,-15.880893153040876,58.82352941176471,17,24 days 00:00:00,55.76131687242798,18,24,14,4,5,0.03
159715.SZ,combined,26.052807879999946,0.4705250498510222,-14.210477875049165,44.44444444444444,36,13 days 00:00:00,63.78600823045267,8,36,6,4,5,0.03
588170.SH,combined,7.463301079999947,0.4766058396806957,-15.338455564874886,57.14285714285714,7,17 days 00:00:00,56.25,20,40,14,4,5,0.03
515070.SH,combined,24.99111496000001,0.5621832048519131,-21.34993654417048,41.17647058823529,17,13 days 00:00:00,31.893004115226336,20,40,14,4,5,0.03
159399.SZ,combined,10.689593259999965,1.0612449837817692,-4.072812314282381,83.33333333333334,6,26 days 00:00:00,62.57309941520468,20,30,8,4,5,0.03
159201.SZ,combined,14.535051759999988,1.25625616715761,-6.698984786350371,57.14285714285714,7,23 days 00:00:00,66.08187134502924,12,26,14,4,5,0.03
588870.SH,combined,14.984157040000026,0.6462768048175999,-12.637753066038005,42.857142857142854,14,16 days 00:00:00,81.38297872340425,10,38,6,4,5,0.03
159366.SZ,combined,8.416435820000043,0.7785958053121402,-11.361676811223731,33.33333333333333,6,20 days 00:00:00,55.714285714285715,18,30,14,4,5,0.03
589010.SH,combined,15.223886640000057,0.8461273705656285,-11.530648500360885,41.66666666666667,12,12 days 00:00:00,67.83216783216784,8,20,8,4,5,0.03
159922.SZ,combined,73.24888085999999,0.5700599080694227,-12.500567026375132,40.0,15,28 days 00:00:00,60.69958847736625,20,40,14,4,5,0.03
563800.SH,combined,7.891129200000013,0.5649764375964899,-7.727427782663742,46.15384615384615,13,22 days 00:00:00,79.74683544303798,20,38,10,4,5,0.03
159608.SZ,combined,-4.694509619999954,-0.10404227239526409,-26.150344021087022,30.555555555555557,36,12 days 00:00:00,63.78600823045267,8,22,12,4,5,0.03
159732.SZ,combined,22.85740617999998,0.5257761731579019,-21.213602759566154,42.857142857142854,21,11 days 00:00:00,34.5679012345679,20,38,10,4,5,0.03
159206.SZ,combined,16.749817060000023,1.1941501392946234,-10.796443977758209,60.0,5,17 days 00:00:00,38.75,20,30,14,4,5,0.03
520600.SH,combined,9.046838619999999,0.5279963238876838,-11.160311634759278,40.0,10,15 days 00:00:00,48.309178743961354,18,36,6,4,5,0.03
512980.SH,combined,20.83379823999998,0.36128268556246423,-26.06341262942864,36.0,50,10 days 00:00:00,68.51851851851852,10,32,6,4,5,0.03
510210.SH,combined,35.53867902000005,0.950656231182799,-11.052906997073952,50.0,12,34 days 00:00:00,58.43621399176955,20,40,14,4,5,0.03
561160.SH,combined,130.8673226000001,1.2388067892857193,-20.671778592610924,50.0,20,28 days 00:00:00,76.95473251028807,10,38,12,4,5,0.05
516160.SH,combined,416.8092677400002,0.2166457847761784,-17.028819988504353,41.66666666666667,24,22 days 00:00:00,73.86831275720165,20,24,8,4,5,0.05
159566.SZ,combined,89.72764081999995,1.2366330908864622,-13.16798060820198,42.10526315789473,19,23 days 00:00:00,67.61904761904762,10,36,10,4,5,0.05
159783.SZ,combined,109.42661361999998,1.1469706833819397,-16.042701621719313,57.14285714285714,14,33 days 00:00:00,64.81481481481481,20,26,14,4,5,0.05
159715.SZ,combined,37.898928259999956,0.5706044227735274,-18.376158333111125,42.5,40,15 days 00:00:00,83.1275720164609,8,24,6,4,5,0.05
588170.SH,combined,0.9057260599999608,0.05558160352074327,-14.798449646242318,55.55555555555556,9,18 days 00:00:00,75.69444444444444,20,40,8,4,5,0.05
515070.SH,combined,96.87443036000005,1.1299855340899483,-26.596392915140743,42.10526315789473,19,25 days 00:00:00,66.46090534979425,20,40,10,4,5,0.05
159399.SZ,combined,6.18981237999993,0.5950194362565634,-6.225116373157514,62.5,8,27 days 00:00:00,84.7953216374269,16,32,12,4,5,0.05
159201.SZ,combined,11.087273699999969,0.9794983687234723,-7.165903923618133,45.45454545454545,11,19 days 00:00:00,82.45614035087719,8,32,8,4,5,0.05
588870.SH,combined,23.864859020000022,1.1511574674390617,-10.724067091683033,28.57142857142857,7,23 days 00:00:00,60.63829787234043,20,30,14,4,5,0.05
159366.SZ,combined,32.07423592000003,1.769868772471003,-9.432066172001885,50.0,4,31 days 00:00:00,62.142857142857146,18,34,14,4,5,0.05
589010.SH,combined,26.621820340000053,1.5211991815068844,-9.377680663043531,20.0,5,22 days 00:00:00,55.94405594405595,16,22,14,4,5,0.05
159922.SZ,combined,89.32286140000008,0.6533922031389721,-12.693938020766836,50.0,20,25 days 00:00:00,69.75308641975309,18,24,14,4,5,0.05
563800.SH,combined,8.907407799999929,0.5806935549534661,-7.401034797772754,40.0,15,22 days 00:00:00,90.71729957805907,20,38,10,4,5,0.05
159608.SZ,combined,26.376052960000035,0.6018551674761927,-20.852400292604557,52.94117647058824,17,23 days 00:00:00,57.20164609053497,20,40,14,4,5,0.05
159732.SZ,combined,44.73280937999996,0.7455496199925531,-21.525388061557504,47.368421052631575,19,20 days 00:00:00,54.32098765432099,18,30,14,4,5,0.05
159206.SZ,combined,12.47198886000002,0.8972165416627781,-11.062966699274778,42.857142857142854,7,15 days 00:00:00,45.625,18,34,14,4,5,0.05
520600.SH,combined,14.275641700000033,0.6250390701567309,-19.00733542807548,40.0,10,16 days 00:00:00,49.75845410628019,18,36,6,4,5,0.05
512980.SH,combined,25.043993240000002,0.49702997726287035,-22.71298818530958,43.75,16,23 days 00:00:00,53.49794238683128,20,40,12,4,5,0.05
510210.SH,combined,13.633210080000008,0.5514958559156714,-13.66603868038052,42.857142857142854,14,38 days 00:00:00,74.48559670781893,20,40,12,4,5,0.05
561160.SH,combined,147.37843931999998,1.2702941304917792,-19.946795194806676,55.00000000000001,20,32 days 00:00:00,87.86008230452676,10,38,12,4,5,0.07
516160.SH,combined,423.50610859999983,0.21700268900524675,-15.06551545589051,43.47826086956522,23,27 days 00:00:00,82.92181069958848,10,32,14,4,5,0.07
159566.SZ,combined,118.94982932,1.3652231074117402,-12.200145140819608,58.82352941176471,17,31 days 00:00:00,84.76190476190476,14,40,14,4,5,0.07
159783.SZ,combined,97.06321510000005,0.9943219615282292,-19.305894602457265,55.55555555555556,18,33 days 00:00:00,83.53909465020575,18,34,12,4,5,0.07
159715.SZ,combined,33.411448099999966,0.5498150164028285,-18.29812723689299,37.93103448275862,29,21 days 00:00:00,83.33333333333334,20,40,6,4,5,0.07
588170.SH,combined,1.2433444600000259,0.07992172400833458,-12.148343779999982,45.45454545454545,11,15 days 00:00:00,74.30555555555556,8,38,8,4,5,0.07
515070.SH,combined,81.99804022000001,0.9998310584487915,-33.04339835360276,38.88888888888889,18,28 days 00:00:00,71.81069958847736,20,38,14,4,5,0.07
159399.SZ,combined,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,4,5,0.07
159201.SZ,combined,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,4,5,0.07
588870.SH,combined,23.819398740000054,0.9746373651502418,-10.248190427990966,38.46153846153847,13,18 days 00:00:00,81.38297872340425,10,38,6,4,5,0.07
159366.SZ,combined,15.955747020000036,0.9716108593300535,-14.711937507454154,40.0,5,27 days 00:00:00,65.71428571428571,18,34,14,4,5,0.07
589010.SH,combined,19.155651879999986,1.1424223413641796,-15.69594370039077,40.0,5,23 days 00:00:00,58.04195804195804,16,22,14,4,5,0.07
159922.SZ,combined,110.03448248000001,0.6788823313378913,-18.429007333138138,40.0,15,44 days 00:00:00,89.50617283950618,20,40,14,4,5,0.07
563800.SH,combined,8.829839979999942,0.5683267057987623,-7.401034797772754,42.857142857142854,14,23 days 00:00:00,89.87341772151899,20,38,10,4,5,0.07
159608.SZ,combined,37.87125500000002,0.600623536604884,-34.940718071755484,50.0,18,30 days 00:00:00,74.07407407407408,20,40,14,4,5,0.07
159732.SZ,combined,43.51847770000004,0.6555445056251795,-19.565024431992693,47.368421052631575,19,28 days 00:00:00,73.4567901234568,20,40,10,4,5,0.07
159206.SZ,combined,14.241669800000038,0.866158015756653,-14.676207166447519,60.0,5,32 days 00:00:00,70.0,20,30,14,4,5,0.07
520600.SH,combined,15.620757239999985,0.60877274656035,-11.877377974087377,66.66666666666666,9,22 days 00:00:00,62.31884057971014,18,36,6,4,5,0.07
512980.SH,combined,82.44075087999998,1.0042914018854692,-21.91076134196307,60.0,15,41 days 00:00:00,85.18518518518519,18,40,14,4,5,0.07
510210.SH,combined,38.87900315999994,0.9157828060411858,-12.915254530277265,64.28571428571429,14,49 days 00:00:00,91.76954732510289,20,40,14,4,5,0.07
561160.SH,combined,76.20046813999998,1.2586877257566167,-15.073627784577182,55.00000000000001,20,19 days 00:00:00,56.79012345679012,18,36,12,4,10,0.03
516160.SH,combined,75.88608555999996,1.2894076500136589,-14.86280210461517,50.0,20,21 days 00:00:00,59.876543209876544,12,34,14,4,10,0.03
159566.SZ,combined,54.36772170000002,1.2696091657197492,-12.369707163510945,52.94117647058824,17,17 days 00:00:00,51.42857142857142,14,40,14,4,10,0.03
159783.SZ,combined,102.70691708,1.1294585363232936,-15.881003661823668,56.25,16,23 days 00:00:00,51.64609053497943,18,24,14,4,10,0.03
159715.SZ,combined,26.052807879999946,0.4705250498510222,-14.210477875049165,44.44444444444444,36,13 days 00:00:00,63.78600823045267,8,36,6,4,10,0.03
588170.SH,combined,7.463301079999947,0.4766058396806957,-15.338455564874886,57.14285714285714,7,17 days 00:00:00,56.25,20,40,14,4,10,0.03
515070.SH,combined,24.99111496000001,0.5621832048519131,-21.34993654417048,41.17647058823529,17,13 days 00:00:00,31.893004115226336,20,40,14,4,10,0.03
159399.SZ,combined,10.689593259999965,1.0612449837817692,-4.072812314282381,83.33333333333334,6,26 days 00:00:00,62.57309941520468,20,30,8,4,10,0.03
159201.SZ,combined,14.535051759999988,1.25625616715761,-6.698984786350371,57.14285714285714,7,23 days 00:00:00,66.08187134502924,12,26,14,4,10,0.03
588870.SH,combined,14.984157040000026,0.6462768048175999,-12.637753066038005,42.857142857142854,14,16 days 00:00:00,81.38297872340425,10,38,6,4,10,0.03
159366.SZ,combined,8.416435820000043,0.7785958053121402,-11.361676811223731,33.33333333333333,6,20 days 00:00:00,55.714285714285715,18,30,14,4,10,0.03
589010.SH,combined,15.223886640000057,0.8461273705656285,-11.530648500360885,41.66666666666667,12,12 days 00:00:00,67.83216783216784,8,20,8,4,10,0.03
159922.SZ,combined,73.24888085999999,0.5700599080694227,-12.500567026375132,40.0,15,28 days 00:00:00,60.69958847736625,20,40,14,4,10,0.03
563800.SH,combined,7.891129200000013,0.5649764375964899,-7.727427782663742,46.15384615384615,13,22 days 00:00:00,79.74683544303798,20,38,10,4,10,0.03
159608.SZ,combined,-6.97787992000005,-0.15998776074221974,-22.328036914310946,32.5,40,11 days 00:00:00,63.78600823045267,8,28,6,4,10,0.03
159732.SZ,combined,22.85740617999998,0.5257761731579019,-21.213602759566154,42.857142857142854,21,11 days 00:00:00,34.5679012345679,20,38,10,4,10,0.03
159206.SZ,combined,16.749817060000023,1.1941501392946234,-10.796443977758209,60.0,5,17 days 00:00:00,38.75,20,30,14,4,10,0.03
520600.SH,combined,9.046838619999999,0.5279963238876838,-11.160311634759278,40.0,10,15 days 00:00:00,48.309178743961354,18,36,6,4,10,0.03
512980.SH,combined,16.109244659999913,0.2936820680732034,-28.23659419904433,34.090909090909086,44,11 days 00:00:00,66.8724279835391,8,34,8,4,10,0.03
510210.SH,combined,35.53867902000005,0.950656231182799,-11.052906997073952,50.0,12,34 days 00:00:00,58.43621399176955,20,40,14,4,10,0.03
561160.SH,combined,130.8673226000001,1.2388067892857193,-20.671778592610924,50.0,20,28 days 00:00:00,76.95473251028807,10,38,12,4,10,0.05
516160.SH,combined,423.59727725999994,0.21777660585258984,-17.802593862077764,45.45454545454545,22,24 days 00:00:00,72.22222222222221,16,38,8,4,10,0.05
159566.SZ,combined,89.72764081999995,1.2366330908864622,-13.16798060820198,42.10526315789473,19,23 days 00:00:00,67.61904761904762,10,36,10,4,10,0.05
159783.SZ,combined,109.42661361999998,1.1469706833819397,-16.042701621719313,57.14285714285714,14,33 days 00:00:00,64.81481481481481,20,26,14,4,10,0.05
159715.SZ,combined,37.898928259999956,0.5706044227735274,-18.376158333111125,42.5,40,15 days 00:00:00,83.1275720164609,8,24,6,4,10,0.05
588170.SH,combined,0.9057260599999608,0.05558160352074327,-14.798449646242318,55.55555555555556,9,18 days 00:00:00,75.69444444444444,20,40,8,4,10,0.05
515070.SH,combined,70.24796744000002,0.9440666666301658,-30.633164077243723,36.84210526315789,19,22 days 00:00:00,58.8477366255144,20,40,10,4,10,0.05
159399.SZ,combined,6.18981237999993,0.5950194362565634,-6.225116373157514,62.5,8,27 days 00:00:00,84.7953216374269,16,32,12,4,10,0.05
159201.SZ,combined,11.087273699999969,0.9794983687234723,-7.165903923618133,45.45454545454545,11,19 days 00:00:00,82.45614035087719,8,32,8,4,10,0.05
588870.SH,combined,23.864859020000022,1.1511574674390617,-10.724067091683033,28.57142857142857,7,23 days 00:00:00,60.63829787234043,20,30,14,4,10,0.05
159366.SZ,combined,32.07423592000003,1.769868772471003,-9.432066172001885,50.0,4,31 days 00:00:00,62.142857142857146,18,34,14,4,10,0.05
589010.SH,combined,26.621820340000053,1.5211991815068844,-9.377680663043531,20.0,5,22 days 00:00:00,55.94405594405595,16,22,14,4,10,0.05
159922.SZ,combined,89.32286140000008,0.6533922031389721,-12.693938020766836,50.0,20,25 days 00:00:00,69.75308641975309,18,24,14,4,10,0.05
563800.SH,combined,8.907407799999929,0.5806935549534661,-7.401034797772754,40.0,15,22 days 00:00:00,90.71729957805907,20,38,10,4,10,0.05
159608.SZ,combined,26.376052960000035,0.6018551674761927,-20.852400292604557,52.94117647058824,17,23 days 00:00:00,57.20164609053497,20,40,14,4,10,0.05
159732.SZ,combined,44.73280937999996,0.7455496199925531,-21.525388061557504,47.368421052631575,19,20 days 00:00:00,54.32098765432099,18,30,14,4,10,0.05
159206.SZ,combined,12.47198886000002,0.8972165416627781,-11.062966699274778,42.857142857142854,7,15 days 00:00:00,45.625,18,34,14,4,10,0.05
520600.SH,combined,13.61726733999998,0.6221027491668008,-17.85188656204206,50.0,10,17 days 00:00:00,52.17391304347826,10,32,14,4,10,0.05
512980.SH,combined,25.043993240000002,0.49702997726287035,-22.71298818530958,43.75,16,23 days 00:00:00,53.49794238683128,20,40,12,4,10,0.05
510210.SH,combined,13.633210080000008,0.5514958559156714,-13.66603868038052,42.857142857142854,14,38 days 00:00:00,74.48559670781893,20,40,12,4,10,0.05
561160.SH,combined,147.37843931999998,1.2702941304917792,-19.946795194806676,55.00000000000001,20,32 days 00:00:00,87.86008230452676,10,38,12,4,10,0.07
516160.SH,combined,427.0966602600004,0.21719779383817842,-15.097730251502162,46.42857142857143,28,22 days 00:00:00,81.48148148148148,8,34,10,4,10,0.07
159566.SZ,combined,118.94982932,1.3652231074117402,-12.200145140819608,58.82352941176471,17,31 days 00:00:00,84.76190476190476,14,40,14,4,10,0.07
159783.SZ,combined,97.06321510000005,0.9943219615282292,-19.305894602457265,55.55555555555556,18,33 days 00:00:00,83.53909465020575,18,34,12,4,10,0.07
159715.SZ,combined,32.95060377999992,0.5436121739533595,-19.59121446686104,39.285714285714285,28,22 days 00:00:00,83.33333333333334,20,40,6,4,10,0.07
588170.SH,combined,1.2433444600000259,0.07992172400833458,-12.148343779999982,45.45454545454545,11,15 days 00:00:00,74.30555555555556,8,38,8,4,10,0.07
515070.SH,combined,79.95150466000003,0.9883688907459369,-33.797088243404694,41.17647058823529,17,29 days 00:00:00,70.78189300411523,20,38,14,4,10,0.07
159399.SZ,combined,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,4,10,0.07
159201.SZ,combined,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,4,10,0.07
588870.SH,combined,23.819398740000054,0.9746373651502418,-10.248190427990966,38.46153846153847,13,18 days 00:00:00,81.38297872340425,10,38,6,4,10,0.07
159366.SZ,combined,15.955747020000036,0.9716108593300535,-14.711937507454154,40.0,5,27 days 00:00:00,65.71428571428571,18,34,14,4,10,0.07
589010.SH,combined,19.155651879999986,1.1424223413641796,-15.69594370039077,40.0,5,23 days 00:00:00,58.04195804195804,16,22,14,4,10,0.07
159922.SZ,combined,110.03448248000001,0.6788823313378913,-18.429007333138138,40.0,15,44 days 00:00:00,89.50617283950618,20,40,14,4,10,0.07
563800.SH,combined,8.829839979999942,0.5683267057987623,-7.401034797772754,42.857142857142854,14,23 days 00:00:00,89.87341772151899,20,38,10,4,10,0.07
159608.SZ,combined,37.87125500000002,0.600623536604884,-34.940718071755484,50.0,18,30 days 00:00:00,74.07407407407408,20,40,14,4,10,0.07
159732.SZ,combined,43.51847770000004,0.6555445056251795,-19.565024431992693,47.368421052631575,19,28 days 00:00:00,73.4567901234568,20,40,10,4,10,0.07
159206.SZ,combined,14.241669800000038,0.866158015756653,-14.676207166447519,60.0,5,32 days 00:00:00,70.0,20,30,14,4,10,0.07
520600.SH,combined,15.620757239999985,0.60877274656035,-11.877377974087377,66.66666666666666,9,22 days 00:00:00,62.31884057971014,18,36,6,4,10,0.07
512980.SH,combined,82.44075087999998,1.0042914018854692,-21.91076134196307,60.0,15,41 days 00:00:00,85.18518518518519,18,40,14,4,10,0.07
510210.SH,combined,38.87900315999994,0.9157828060411858,-12.915254530277265,64.28571428571429,14,49 days 00:00:00,91.76954732510289,20,40,14,4,10,0.07
561160.SH,combined,76.20046813999998,1.2586877257566167,-15.073627784577182,55.00000000000001,20,19 days 00:00:00,56.79012345679012,18,36,12,4,15,0.03
516160.SH,combined,75.88608555999996,1.2894076500136589,-14.86280210461517,50.0,20,21 days 00:00:00,59.876543209876544,12,34,14,4,15,0.03
159566.SZ,combined,54.36772170000002,1.2696091657197492,-12.369707163510945,52.94117647058824,17,17 days 00:00:00,51.42857142857142,14,40,14,4,15,0.03
159783.SZ,combined,102.70691708,1.1294585363232936,-15.881003661823668,56.25,16,23 days 00:00:00,51.64609053497943,18,24,14,4,15,0.03
159715.SZ,combined,27.602598879999935,0.4923092489282831,-14.489289194016308,45.714285714285715,35,13 days 00:00:00,64.40329218106996,8,36,6,4,15,0.03
588170.SH,combined,7.463301079999947,0.4766058396806957,-15.338455564874886,57.14285714285714,7,17 days 00:00:00,56.25,20,40,14,4,15,0.03
515070.SH,combined,25.45942332000004,0.5787887699677949,-23.53498924818025,41.17647058823529,17,12 days 00:00:00,30.45267489711934,20,38,14,4,15,0.03
159399.SZ,combined,10.689593259999965,1.0612449837817692,-4.072812314282381,83.33333333333334,6,26 days 00:00:00,62.57309941520468,20,30,8,4,15,0.03
159201.SZ,combined,14.535051759999988,1.25625616715761,-6.698984786350371,57.14285714285714,7,23 days 00:00:00,66.08187134502924,12,26,14,4,15,0.03
588870.SH,combined,14.984157040000026,0.6462768048175999,-12.637753066038005,42.857142857142854,14,16 days 00:00:00,81.38297872340425,10,38,6,4,15,0.03
159366.SZ,combined,11.367662340000061,0.8746906668665003,-14.432947494874515,37.5,8,16 days 00:00:00,60.71428571428571,16,26,14,4,15,0.03
589010.SH,combined,14.722249620000019,0.8491017264689336,-14.459738148398326,36.36363636363637,11,12 days 00:00:00,60.13986013986013,8,24,6,4,15,0.03
159922.SZ,combined,73.24888085999999,0.5700599080694227,-12.500567026375132,40.0,15,28 days 00:00:00,60.69958847736625,20,40,14,4,15,0.03
563800.SH,combined,7.891129200000013,0.5649764375964899,-7.727427782663742,46.15384615384615,13,22 days 00:00:00,79.74683544303798,20,38,10,4,15,0.03
159608.SZ,combined,0.6307366399999592,0.013138008146562819,-26.150333423799477,31.428571428571427,35,13 days 00:00:00,65.63786008230453,8,22,12,4,15,0.03
159732.SZ,combined,24.934109500000012,0.574348940101689,-18.356201484435275,45.0,20,11 days 00:00:00,33.33333333333333,18,30,14,4,15,0.03
159206.SZ,combined,16.749817060000023,1.1941501392946234,-10.796443977758209,60.0,5,17 days 00:00:00,38.75,20,30,14,4,15,0.03
520600.SH,combined,9.046838619999999,0.5279963238876838,-11.160311634759278,40.0,10,15 days 00:00:00,48.309178743961354,18,36,6,4,15,0.03
512980.SH,combined,21.879283159999975,0.3828362724933639,-24.67085826828962,34.883720930232556,43,11 days 00:00:00,66.8724279835391,8,34,8,4,15,0.03
510210.SH,combined,35.53867902000005,0.950656231182799,-11.052906997073952,50.0,12,34 days 00:00:00,58.43621399176955,20,40,14,4,15,0.03
561160.SH,combined,130.8673226000001,1.2388067892857193,-20.671778592610924,50.0,20,28 days 00:00:00,76.95473251028807,10,38,12,4,15,0.05
516160.SH,combined,423.59727725999994,0.21777660585258984,-17.802593862077764,45.45454545454545,22,24 days 00:00:00,72.22222222222221,16,38,8,4,15,0.05
159566.SZ,combined,89.72764081999995,1.2366330908864622,-13.16798060820198,42.10526315789473,19,23 days 00:00:00,67.61904761904762,10,36,10,4,15,0.05
159783.SZ,combined,109.42661361999998,1.1469706833819397,-16.042701621719313,57.14285714285714,14,33 days 00:00:00,64.81481481481481,20,26,14,4,15,0.05
159715.SZ,combined,37.439447139999906,0.5654489828424555,-19.935213891987182,43.58974358974359,39,15 days 00:00:00,83.1275720164609,8,24,6,4,15,0.05
588170.SH,combined,0.9057260599999608,0.05558160352074327,-14.798449646242318,55.55555555555556,9,18 days 00:00:00,75.69444444444444,20,40,8,4,15,0.05
515070.SH,combined,70.24796744000002,0.9440666666301658,-30.633164077243723,36.84210526315789,19,22 days 00:00:00,58.8477366255144,20,40,10,4,15,0.05
159399.SZ,combined,6.18981237999993,0.5950194362565634,-6.225116373157514,62.5,8,27 days 00:00:00,84.7953216374269,16,32,12,4,15,0.05
159201.SZ,combined,11.087273699999969,0.9794983687234723,-7.165903923618133,45.45454545454545,11,19 days 00:00:00,82.45614035087719,8,32,8,4,15,0.05
588870.SH,combined,23.864859020000022,1.1511574674390617,-10.724067091683033,28.57142857142857,7,23 days 00:00:00,60.63829787234043,20,30,14,4,15,0.05
159366.SZ,combined,32.07423592000003,1.769868772471003,-9.432066172001885,50.0,4,31 days 00:00:00,62.142857142857146,18,34,14,4,15,0.05
589010.SH,combined,26.621820340000053,1.5211991815068844,-9.377680663043531,20.0,5,22 days 00:00:00,55.94405594405595,16,22,14,4,15,0.05
159922.SZ,combined,89.32286140000008,0.6533922031389721,-12.693938020766836,50.0,20,25 days 00:00:00,69.75308641975309,18,24,14,4,15,0.05
563800.SH,combined,8.907407799999929,0.5806935549534661,-7.401034797772754,40.0,15,22 days 00:00:00,90.71729957805907,20,38,10,4,15,0.05
159608.SZ,combined,26.376052960000035,0.6018551674761927,-20.852400292604557,52.94117647058824,17,23 days 00:00:00,57.20164609053497,20,40,14,4,15,0.05
159732.SZ,combined,44.252566759999986,0.7660645264703756,-21.78586284655929,44.44444444444444,18,19 days 00:00:00,48.559670781893004,18,30,14,4,15,0.05
159206.SZ,combined,12.47198886000002,0.8972165416627781,-11.062966699274778,42.857142857142854,7,15 days 00:00:00,45.625,18,34,14,4,15,0.05
520600.SH,combined,13.61726733999998,0.6221027491668008,-17.85188656204206,50.0,10,17 days 00:00:00,52.17391304347826,10,32,14,4,15,0.05
512980.SH,combined,25.043993240000002,0.49702997726287035,-22.71298818530958,43.75,16,23 days 00:00:00,53.49794238683128,20,40,12,4,15,0.05
510210.SH,combined,13.633210080000008,0.5514958559156714,-13.66603868038052,42.857142857142854,14,38 days 00:00:00,74.48559670781893,20,40,12,4,15,0.05
561160.SH,combined,147.37843931999998,1.2702941304917792,-19.946795194806676,55.00000000000001,20,32 days 00:00:00,87.86008230452676,10,38,12,4,15,0.07
516160.SH,combined,427.0966602600004,0.21719779383817842,-15.097730251502162,46.42857142857143,28,22 days 00:00:00,81.48148148148148,8,34,10,4,15,0.07
159566.SZ,combined,118.94982932,1.3652231074117402,-12.200145140819608,58.82352941176471,17,31 days 00:00:00,84.76190476190476,14,40,14,4,15,0.07
159783.SZ,combined,97.06321510000005,0.9943219615282292,-19.305894602457265,55.55555555555556,18,33 days 00:00:00,83.53909465020575,18,34,12,4,15,0.07
159715.SZ,combined,37.74606669999999,0.5829336703209003,-33.567521302317125,39.130434782608695,23,26 days 00:00:00,83.33333333333334,18,40,14,4,15,0.07
588170.SH,combined,1.2433444600000259,0.07992172400833458,-12.148343779999982,45.45454545454545,11,15 days 00:00:00,74.30555555555556,8,38,8,4,15,0.07
515070.SH,combined,84.24773302000001,0.9916896690070093,-29.735984202365763,38.88888888888889,18,29 days 00:00:00,75.7201646090535,20,40,14,4,15,0.07
159399.SZ,combined,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,4,15,0.07
159201.SZ,combined,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,4,15,0.07
588870.SH,combined,23.819398740000054,0.9746373651502418,-10.248190427990966,38.46153846153847,13,18 days 00:00:00,81.38297872340425,10,38,6,4,15,0.07
159366.SZ,combined,15.955747020000036,0.9716108593300535,-14.711937507454154,40.0,5,27 days 00:00:00,65.71428571428571,18,34,14,4,15,0.07
589010.SH,combined,19.155651879999986,1.1424223413641796,-15.69594370039077,40.0,5,23 days 00:00:00,58.04195804195804,16,22,14,4,15,0.07
159922.SZ,combined,110.03448248000001,0.6788823313378913,-18.429007333138138,40.0,15,44 days 00:00:00,89.50617283950618,20,40,14,4,15,0.07
563800.SH,combined,8.829839979999942,0.5683267057987623,-7.401034797772754,42.857142857142854,14,23 days 00:00:00,89.87341772151899,20,38,10,4,15,0.07
159608.SZ,combined,37.87125500000002,0.600623536604884,-34.940718071755484,50.0,18,30 days 00:00:00,74.07407407407408,20,40,14,4,15,0.07
159732.SZ,combined,43.51847770000004,0.6555445056251795,-19.565024431992693,47.368421052631575,19,28 days 00:00:00,73.4567901234568,20,40,10,4,15,0.07
159206.SZ,combined,14.241669800000038,0.866158015756653,-14.676207166447519,60.0,5,32 days 00:00:00,70.0,20,30,14,4,15,0.07
520600.SH,combined,15.620757239999985,0.60877274656035,-11.877377974087377,66.66666666666666,9,22 days 00:00:00,62.31884057971014,18,36,6,4,15,0.07
512980.SH,combined,82.44075087999998,1.0042914018854692,-21.91076134196307,60.0,15,41 days 00:00:00,85.18518518518519,18,40,14,4,15,0.07
510210.SH,combined,38.87900315999994,0.9157828060411858,-12.915254530277265,64.28571428571429,14,49 days 00:00:00,91.76954732510289,20,40,14,4,15,0.07
